,V1,V2,V3,V4,url,V5
1672,2237,Eton Blue Button Regular Fit Dress Shirt,"From Eton, vibrant buttons give the classic solid design of this dress shirt a striking twist.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002237.jpg, A|X Armani Exchange
1673,2046,Tumi Alpha 2 Expandable Organizer Computer Brief,Tumi Alpha 2 Expandable Organizer Computer Brief-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002046.jpg, Tumi
1674,2018,Briggs & Riley Baseline Domestic Carry-On Expandable Spinner,Briggs & Riley Baseline Domestic Carry-On Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002018.jpg, Briggs & Riley
1675,1454,Lagos Sterling Silver Caviar Spark Diamond Drop Earrings,Lagos Sterling Silver Caviar Spark Diamond Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001454.jpg, Lagos
1676,1787,kate spade new york Jackson Street Mylie Leather Shoulder Bag,kate spade new york Jackson Street Mylie Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001787.jpg, kate spade new york
1677,1823,kate spade new york Jeweled Daisy iPhone X Case,kate spade new york Jeweled Daisy iPhone X Case-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001823.jpg, kate spade new york
1678,1185,Polo Ralph Lauren Girls' Beach Day Graphic Tee - Big Kid,Get her ready for beach days with this comfy cotton jersey T-shirt from Polo Ralph Lauren featuring a playful graphic of summertime essentials.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001185.jpg, A|X Armani Exchange
1679,2435,TravelPro Crew 11 20 Bus Plus Upright,TravelPro Crew 11 20 Bus Plus Upright-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002435.jpg, hOme
1680,509,Hurley Boys' Triple Threat Color Block Board Shorts - Little Kid,Hurley Boys' Triple Threat Color Block Board Shorts - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000509.jpg, BLOCK
1681,1165,Allsaints Cami Leather Shoulder Bag,Allsaints Cami Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001165.jpg, Allsaints
1682,1316,Elizabeth and James Woven Tiki Circle Crossbody,Elizabeth and James Woven Tiki Circle Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001316.jpg, Woven
1683,1944,David Yurman Infinity Earrings with Diamonds,David Yurman Infinity Earrings with Diamonds-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001944.jpg, David Yurman
1684,2231,Salvatore Ferragamo Textured Reversible Belt with Shiny Gunmetal-Tone Double Gancini Buckle,"Reverse course from black to brown whenever you like with this striking leather belt, handsomely accented with a wooden bit that sets off the gunmetal Gancini logo buckle.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002231.jpg, Ferragamo
1685,537,kate spade new york Jeweled Daisy Garden Clear iPhone X Case,kate spade new york Jeweled Daisy Garden Clear iPhone X Case-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000537.jpg, kate spade new york
1686,2582,"Herschel Supply Co. Little America Backpack, Size: OSFA, Windsor Wine/Tan","The Little America Backpack from Herschel Supply CO. combines classic mountaineering style and modern functionality. Signature striped fabric liner Padded and fleece lined 15"" laptop sleeve Leather and rubber straps with magnetic pin clip closure Adjustable drawstring closure Front pocket with hidden zipper and key clip Internal media pocket with headphone port Contoured shoulder straps and air mesh back panel Woven label 25L capacity. Size: OSFA. Color: Windsor Wine/Tan. Gender: Unisex. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002582.jpg, AGE
1687,1162,Samsonite Framelock Hardside 25 Spinner,Samsonite Framelock Hardside 25 Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001162.jpg, hOme
1688,223,Issey Miyake Rock Matte Tote,Issey Miyake Rock Matte Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000223.jpg, Issey Miyake
1689,826,Kooba Mini Jonnie Crossbody,Ramp up your off-duty look with this surprisingly spacious and ruggedly cool Kooba crossbody in buttery leather.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000826.jpg, Kooba
1691,1682,Sally Miller Girls' Roxy Mixed-Media Shift Dress - Big Kid,Sally Miller Girls' Roxy Mixed-Media Shift Dress - Big Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001682.jpg, Roxy
1692,2321,"Calvin Klein Cotton Classics Woven Boxers, Pack of 3",Lay a comfortable foundation with these soft cotton Calvin Klein boxers that come in a pack of three different patterns.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002321.jpg, A.P.C.
1694,2233,Jimmy Choo White Leather Jett Sneakers,Low-top soft buffed leather sneakers in white. Round toe. Logo hardware at tonal lace-up closure. Logo embossed at tongue. Padded collar. Tonal rubber midsole featuring embossed logo at heel. Rubber outsole in off-white. Silver-tone hardware. Tonal stitching.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002233.jpg, Jimmy Choo
1695,2827,Delsey Chromium Lite 21 Carry On Expandable Spinner,Delsey Chromium Lite 21 Carry On Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002827.jpg, Delsey
1696,913,Zac Zac Posen Belay Basic Leather Shoulder Bag,Zac Zac Posen Belay Basic Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000913.jpg, Zac Posen
1697,1182,Marc Jacobs Sport Sling Nylon Backpack,Marc Jacobs Sport Sling Nylon Backpack-Handbags,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001182.jpg, MARC JACOBS
1698,1874,Aqua Foldover Embossed Clutch - 100% Exclusive,Aqua Foldover Embossed Clutch - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001874.jpg, Aqua
1699,76,Nasty Gal Ring Master Faux Leather Tote,Nasty Gal Ring Master Faux Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000076.jpg, Ring
1700,1825,kate spade new york Cameron Street Lalena Leather Card Case,kate spade new york Cameron Street Lalena Leather Card Case-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001825.jpg, kate spade new york
1701,2905,Tumi Simone Compact Carry-On,Tumi Simone Compact Carry-On-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002905.jpg, Tumi
1702,835,"Furla Designer Handbags, Metropolis Mini Crossbody Bag","Metropolis Mini Crossbody Bag crafted in leather, is a sweet petite bag to carry all your little necessities day or night with chic flair. Featuring flap top push lock closure with logo detail, internal slip pocket, chain shoulder strap and gold tone hardware detail. Signature dust bag include. Made in Italy.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000835.jpg, Furla
1703,2693,Thomas Pink Pleat Evening Shirt - Bloomingdale's Classic Fit,Apply the renowned refinement of Thomas Pink to your formal wardrobe with this elegant dress shirt in pure cotton.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002693.jpg, Bloomingdale's
1704,138,Matouk Cairo Bath Sheet,"Soft, plush and absorbent cotton terry with a contrasting color piped trim.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000138.jpg, A|X Armani Exchange
1705,1136,"Sam Edelman Girls' Felicia Ballet Flats - Little Kid, Big Kid","Sam Edelman's sleek, bow-topped ballet flats are a modern take on a forever-classic style.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001136.jpg, Sam Edelman
1706,288,State Nylon Belt Bag,State Nylon Belt Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000288.jpg, Nylon
1707,275,Samsonite Ascella Wheeled Underseat Carry-On,Samsonite Ascella Wheeled Underseat Carry-On-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000275.jpg, hOme
1708,2245,Brooks Brothers Regent Pinpoint Solid Non-Iron Classic Fit Dress Shirt,Brooks Brothers Regent Pinpoint Solid Non-Iron Classic Fit Dress Shirt-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002245.jpg, Brooks
1709,2847,"Bell & Ross Br 03-94 Desert Type Chronograph, 42mm","Bell & Ross Br 03-94 Desert Type Chronograph, 42mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002847.jpg, Bell & Ross
1710,1268,Adidas Unisex Gazelle Suede Lace Up Sneakers - Big Kid,Adidas Unisex Gazelle Suede Lace Up Sneakers - Big Kid-Kids,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001268.jpg, adidas
1711,1255,"MCM Designer Handbags, Champagne Gold Mini Stark Backpack","Mini Stark Backpack crafted in iconic Visetos metallic PVC coated canvas, proves that chic things come in small packages with big statement potential for your off-duty days. Featuring zip closure, single top handle, double adjustable shoulder straps, internal open pocket, exterior front zip pocket, two exterior open side pockets with stud embellishments, leather trim, signature plate detail on front, faux leather lining and gold tone hardware. Signature dust bag included.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001255.jpg, MCM
1712,976,"Bloomingdale's Diamond Milgrain Bezel Oval Hoop Earrings in 14K Yellow Gold, 1.0 ct. t.w. - 100% Ex","Bloomingdale's Diamond Milgrain Bezel Oval Hoop Earrings in 14K Yellow Gold, 1.0 ct. t.w. - 100% Exclusive-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000976.jpg, Bloomingdale's
1713,1071,Offspring Girls' Tropical Woven Dress & Bloomers Set - Baby,Offspring Girls' Tropical Woven Dress & Bloomers Set - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001071.jpg, Woven
1714,266,Marco Bicego 18K White and Yellow Gold Jaipur Climber Stud Earrings with Mother-Of-Pearl and Diamon,Marco Bicego 18K White and Yellow Gold Jaipur Climber Stud Earrings with Mother-Of-Pearl and Diamonds-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000266.jpg, MOTHER
1715,188,Ted Baker Alessia Faux-Pearl Leather Camera Bag,Ted Baker Alessia Faux-Pearl Leather Camera Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000188.jpg, Ted Baker
1716,1238,"Vineyard Vines Boys' Long-Sleeve Vintage Whale Pocket Tee - Little Kid, Big Kid","Vineyard Vines Boys' Long-Sleeve Vintage Whale Pocket Tee - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001238.jpg, Vineyard Vines
1717,452,Sonix Betty Bloom iPhone X Case,Sonix Betty Bloom iPhone X Case-Handbags,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000452.jpg, Bloom
1718,308,Flynn Evie Clutch,Flynn Evie Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000308.jpg, Flynn
1719,693,Marc Jacobs Black and Pink Hip Shot Bag,Saffiano leather shoulder bag colorblocked in black and pink. Saffiano leather trim in white throughout. Detachable chain-link shoulder strap with lanyard clasp fastening and textile shoulder strap featuring white woven graphic pattern with pin-buckle fastening. Signature logo hardware at face. Green patch pocket with embossed logo at back face. Foldover flap with magnetic press-stud fastening. Card slots and embossed logo at interior. Black textile lining. Gold-tone hardware. Tonal stitching. Approx. 7 length x 4.75 height x 1.25 width.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000693.jpg, MARC JACOBS
1720,1687,Ippolita 18K Yellow Gold Glamazon Faceted Large Teardrop Earrings,Ippolita 18K Yellow Gold Glamazon Faceted Large Teardrop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001687.jpg, Ippolita
1721,1147,"Bloomie's Infant Unisex Cashmere Double Pom Pom Hat, One Size - 100% Exclusive",Bloomie's adds a cute touch to the classic cable-knit design of this sumptuous cashmere hat with double pom poms at the top.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001147.jpg, A|X Armani Exchange
1722,1640,"Cultured Akoya Pearl and Diamond Earrings in 14K White Gold, 8mm","Cultured Akoya Pearl and Diamond Earrings in 14K White Gold, 8mm-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001640.jpg, Diamond
1723,2258,John Varvatos Usa Peace Polo - Slim Fit,"Give peace a chance in this calm, cool and collected polo from John Varvatos Usa, detailed with pick stitching and tailored for a slim, modern fit.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002258.jpg, A|X Armani Exchange
1724,2501,G-star Raw Arc 3D Slim Fit Jeans in Medium Age,"With cool fading and whiskering, these slim-fitting G-star Raw jeans look smart year-round.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002501.jpg, AGE
1725,617,See by Chloe Joan Small Leather & Suede Shoulder Bag,See by Chloe Joan Small Leather & Suede Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000617.jpg, Chloe
1726,182,Bric's X-Travel 18 Boarding Duffel,Bric's X-Travel 18 Boarding Duffel-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000182.jpg, Bric's
1727,2705,"Samsonite Centric 20"" Spinner Carry On Bag, Size: OSFA, Caribbean Blue","The Samsonite Centric 20"" Spinner Carry On Bag combines scratch-resistant textures with a lightweight 100% polycarbonate construction, ensuring your luggage looks as great on the 100th trip as it does on the first. This lightweight bag offers heavyweight protection riding on effortless 360 spinner wheels. Don't pull your case; let Centric roll comfortably beside you on your journey. Design includes expansion for added capacity when needed, TSA locks to help protect your belongings, plus a twill texture that is extremely scratch-resistant, keeping cases beautiful trip after trip. Twill texture is extremely scratch-resistant, keeping cases beautiful trip after trip Re-engineered lightweight spinner wheels for effortless mobility Consumer-preferred expansion on all sizes Side-mounted TSA lock ensures security while traveling 7.5 lbs. Size: OSFA. Color: Caribbean Blue. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002705.jpg, A|X Armani Exchange
1728,2928,Ag Matchbox Slim Fit Jeans in Smudged Black,Ag Matchbox Slim Fit Jeans in Smudged Black-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002928.jpg, AG
1729,2420,Boss Paddy Polo - Regular Fit,This fine cotton polo from Boss Green brings casual refinement to your downtime looks.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002420.jpg, BOSS
1730,480,Halston Heritage Frame Minaudiere,Halston Heritage Frame Minaudiere-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000480.jpg, Halston Heritage
1731,120,DL1961 Boys' Slim-Fit Twill Pants - Big Kid,DL1961 Boys' Slim-Fit Twill Pants - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000120.jpg, DL1961
1732,108,Rebecca Minkoff Bree Large Top Zip Leather Satchel,Rebecca Minkoff Bree Large Top Zip Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000108.jpg, Rebecca Minkoff
1733,2384,Eberjey Pima Goddess Bralette,Eberjey Pima Goddess Bralette-Women,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002384.jpg, Eberjey
1734,1863,Sondra Roberts Boucle Tweed Clutch,Sondra Roberts Boucle Tweed Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001863.jpg, Sondra Roberts
1735,397,Polo Ralph Lauren Girls' Striped Bow Dress & Bloomers Set - Little Kid,Polo Ralph Lauren Girls' Striped Bow Dress & Bloomers Set - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000397.jpg, Polo Ralph Lauren
1736,652,Burberry Sandon Two-Tone Leather Card Case,Burberry Sandon Two-Tone Leather Card Case-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000652.jpg, Burberry
1737,1035,Argento Vivo Faceted Teardrop Stud Earrings,Argento Vivo Faceted Teardrop Stud Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001035.jpg, Argento Vivo
1738,2461,"Tom Ford Men's Olivier Polarized Sunglasses, 55mm",Signature accents add a recognizable flair to these sleek sunglasses from Tom Ford.,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002461.jpg, Tom Ford
1739,1623,Bao Bao Issey Miyake Lucent Medium Tote - 100% Exclusive,Bao Bao Issey Miyake Lucent Medium Tote - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001623.jpg, Issey Miyake
1740,1573,Burberry D-Ring Leather Continental Wallet,Burberry D-Ring Leather Continental Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001573.jpg, Burberry
1741,1246,Rebecca Minkoff Julian Convertible Mini Leather Backpack,Rebecca Minkoff Julian Convertible Mini Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001246.jpg, Rebecca Minkoff
1742,370,Rebecca Minkoff Christy Small Leather Shoulder Bag,Rebecca Minkoff Christy Small Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000370.jpg, Rebecca Minkoff
1743,2481,Paige Transcend Lennox Skinny Fit Jeans in Black,Add a rocker edge to your off-duty wardrobe with these super slim and stretchy black jeans from Paige.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002481.jpg, Paige
1744,1724,Rebecca Minkoff Stella Medium Leather Tote,Rebecca Minkoff Stella Medium Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001724.jpg, Rebecca Minkoff
1745,865,Loeffler Randall Colette Convertible Clutch,Loeffler Randall Colette Convertible Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000865.jpg, Loeffler Randall
1746,1070,Alex and Ani Swarovski Crystal Birthstone Expandable Wire Bangle,Alex and Ani Swarovski Crystal Birthstone Expandable Wire Bangle-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001070.jpg, Alex and Ani
1747,2250,Bric's X-Bag 30 Spinner,"Bric's X-Bag 30 spinner is super lightweight and spacious, with a telescopic handle for easy maneuverability.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002250.jpg, A|X Armani Exchange
1748,506,Furla My Play Interchangeable Metropolis Mini Orange Print Leather Flap,Furla My Play Interchangeable Metropolis Mini Orange Print Leather Flap-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000506.jpg, Furla
1749,954,"Michael Kors Designer Handbags, Whitney Mini Leather Satchel","Whitney Large Leather Satchel crafted in soft grained calf leather, blends sophistication and marvelous mini in a structured winged silhouette that takes you from day to evening looks with feminine flair by way of the top handle. Featuring flap top with new Rory push lock closure, top handle, detachable shoulder strap for hands free, winged side gussets with bar stud detail, internal slip pocket, and silver tone hardware.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000954.jpg, Michael Kors
1750,791,Mz Wallace Sam Cosmetic Bag,Mz Wallace Sam Cosmetic Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000791.jpg, MZ Wallace
1751,901,Furla Metropolis Mini Papillon Leather Crossbody,Furla Metropolis Mini Papillon Leather Crossbody-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000901.jpg, Furla
1752,1310,Loeffler Randall Tassel Suede and Leather Clutch,Loeffler Randall Tassel Suede and Leather Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001310.jpg, Loeffler Randall
1753,1398,Marni Small Color-Block Leather Satchel,Marni Small Color-Block Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001398.jpg, Marni
1754,1417,Mcm Rabbit Logo Print Mini Backpack,Mcm Rabbit Logo Print Mini Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001417.jpg, MCM
1755,728,Michael Michael Kors Medium Double Flap Leather Satchel,Michael Michael Kors Medium Double Flap Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000728.jpg, Michael Kors
1756,1542,Rebecca Minkoff Leo Leather Clutch,Rebecca Minkoff Leo Leather Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001542.jpg, Rebecca Minkoff
1757,2352,Bric's Riccione 27 Spinner,Bric's Riccione 27 Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002352.jpg, Bric's
1758,573,Polo Ralph Lauren Girls' Striped Jumpsuit - Big Kid,Painterly stripes combine with lightweight cotton to make this sleeveless Polo Ralph Lauren romper a cute solution for warmer weather.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000573.jpg, A|X Armani Exchange
1759,405,Tmrw Studio Antonio Mini Leather Satchel,Tmrw Studio Antonio Mini Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000405.jpg, Studio
1760,2103,"Burberry Boys' Harrington Reversible Jacket - Little Kid, Big Kid","Burberry Boys' Harrington Reversible Jacket - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002103.jpg, Burberry
1761,255,"Steve Madden Girls' JLovey Sequin Pool Slide Sandals - Little Kid, Big Kid","Steve Madden Girls' JLovey Sequin Pool Slide Sandals - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000255.jpg, Sequin
1762,699,"Michael Kors Designer Handbags, Mott Mini Pebbled Leather Crossbody","Mott Mini Pebbled Leather Crossbody, with its minimal hardware and perfectly proportioned silhouette, easily slips into every aspect of your wardrobe season after season. Featuring single top handle, top zip closure, front snap pocket with logo detail, back slip pocket, internal pockets, detachable shoulder strap and gold tone hardware.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000699.jpg, A.P.C.
1763,820,Salvatore Ferragamo Mini Vara Oversized Bow Glitter Leather Crossbody,Salvatore Ferragamo Mini Vara Oversized Bow Glitter Leather Crossbody-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000820.jpg, Ferragamo
1764,2358,Delsey Embleme 25 Spinner,"Ultra-durable and extremely lightweight, the Delsey Embleme collection is constructed in Makrolon polycarbonate for high temperature and impact resistance. The hardside cases feature an inset Delsey logo.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002358.jpg, Delsey
1765,1096,So Nikki. Girls' Gigi Tie Dye Tank - Big Kid,So Nikki. Girls' Gigi Tie Dye Tank - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001096.jpg, Gigi
1766,1320,"Burberry Girls' Linus House Check Slip-On Sneakers - Toddler, Little Kid, Big Kid","Burberry Girls' Linus House Check Slip-On Sneakers - Toddler, Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001320.jpg, Burberry
1767,78,Ugg Classic Luxe Washcloth,"Featuring a unique chenille triple-row dobby, this plush towel collection by Ugg is crafted in absorbent Turkish cotton for a soft and luxurious feel.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000078.jpg, A|X Armani Exchange
1768,112,Polo Ralph Lauren Boys' Slim-Fit Belted Stretch Shorts - Little Kid,"These wear-with-anything Polo Ralph Lauren shorts come with a classic striped belt, making the duo a versatile addition to his wardrobe.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000112.jpg, A|X Armani Exchange
1769,597,Issey Miyake Row Box Shoulder Bag,Issey Miyake Row Box Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000597.jpg, Issey Miyake
1770,899,Under Armour Boys' Scrimmage Backpack,Under Armour Boys' Scrimmage Backpack-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000899.jpg, Under Armour
1771,128,Zac Zac Posen Eartha Mini Top-Handle Leather Satchel,Zac Zac Posen Eartha Mini Top-Handle Leather Satchel-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000128.jpg, Zac Posen
1772,2392,Gorjana Taner Mini Hoop Earrings,Gorjana Taner Mini Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002392.jpg, Gorjana
1773,803,Marc Jacobs Black Mini Backpack,Technical canvas backpack in black. Tonal buffed leather trim throughout. Nylon webbing carry handle featuring logo patch at top. Twin adjustable nylon webbing shoulder straps. Logo hardware and zippered compartments at face. Zip closure at main compartment. Logo patch and zippered compartment at interior. Tonal coated canvas lining. Gold-tone hardware. Tonal stitching. Approx. 7 length x 10 height x 3 width.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000803.jpg, MARC JACOBS
1774,1994,"Children's Converse Chuck Taylor All Star High Street Slip-On Sneaker, Size: 1.5 M, Navy/Glacier Gr","Two-tone canvas upper. Slip-on closure. Eva insole for cushioning. The Converse Chuck Taylor All Star High Street Slip-On Sneaker adds some street style to your little one's wardrobe. This sneaker is made for comfort with durable canvas and a slip-on design. Plus, they have an EVA insole for extra cushioning and comfort so your little one can get to kicking. Canvas upper Slip-on closure Textile lining EVA insole. Size: 1.5 M. Color: Navy/Glacier Grey/White. Gender: Unisex. Age Group: Kids.","['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001994.jpg, Converse
1775,323,Aqua Sequin Foldover Clutch - 100% Exclusive,Aqua Sequin Foldover Clutch - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000323.jpg, Sequin
1776,121,Michael Michael Kors Kelsey Large Nylon Backpack,Michael Michael Kors Kelsey Large Nylon Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000121.jpg, Michael Kors
1777,2722,"The Men's Store at Bloomingdale's Briefs, Pack of 3",These soft cotton briefs from The Men's Store have an elastic waistband and supportive pouch for all-day comfort.,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002722.jpg, Bloomingdale's
1778,1410,Burberry Small Vintage Check & Leather D-Ring Bag,Burberry Small Vintage Check & Leather D-Ring Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001410.jpg, Burberry
1779,155,Tory Burch Robinson Leather Chain Wallet,Tory Burch Robinson Leather Chain Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000155.jpg, Tory Burch
1781,2805,Bric's X-Bag 25 Spinner,"Great for 3-7 day trips, this Bric's X-Bag 25 spinner is super lightweight and spacious, with a telescopic handle for easy maneuverability.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002805.jpg, A|X Armani Exchange
1783,501,Deux Lux Patent Belt Bag,Deux Lux Patent Belt Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000501.jpg, Deux Lux
1785,2603,Zadig & Voltaire Delta Camo Scarf,Zadig & Voltaire Delta Camo Scarf-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002603.jpg, Zadig & Voltaire
1786,539,John Hardy Bamboo Silver Wide Ring,John Hardy Bamboo Silver Wide Ring-Jewelry & Accessories,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000539.jpg, John Hardy
1787,1342,Longchamp Veau Foulonne Checkbook Wallet,Longchamp's slim checkbook wallet is crafted from supple leather to bring a little dose of luxury to everyday.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001342.jpg, Longchamp
1788,1331,"Armani Junior Boys' Textured Logo Sweater - Little Kid, Big Kid","Armani Junior Boys' Textured Logo Sweater - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001331.jpg, Armani
