,V1,V2,V3,V4,url
1448,382,Aqua Tweed Belt Bag - 100% Exclusive,Aqua Tweed Belt Bag - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000382.jpg
1449,2850,Sky Juno Beach Towel - 100% Exclusive,Sky Juno Beach Towel - 100% Exclusive-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002850.jpg
1450,45,Rebecca Minkoff Mini Mac Leather Crossbody,Stash your weekend or night-out essentials in this pint-size take on one of Rebecca Minkoff's most iconic downtown designs.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000045.jpg
1451,959,Pippa & Julie Girls' Plaid Dress with Velvet Shrug - Little Kid,Pippa & Julie Girls' Plaid Dress with Velvet Shrug - Little Kid (Clearance),['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000959.jpg
1452,1126,Rebecca Minkoff Mini Mac Nylon Crossbody,Rebecca Minkoff Mini Mac Nylon Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001126.jpg
1453,980,Tory Burch Color-Block Leather Tassel Crossbody,Tory Burch Color-Block Leather Tassel Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000980.jpg
1454,990,True Religion Logo Mania Graphic Tee,True Religion Logo Mania Graphic Tee-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000990.jpg
1455,2299,The Men's Store at Bloomingdale's Park Ave Leather Belt - 100% Exclusive,This slick belt features a very subtle ombre effect that adds a bit of visual interest to your professional attire.,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002299.jpg
1456,623,Baggu Leather Backpack,"Simple yet sumptuous in tumbled leather, this streamlined Baggu backpack is sleek enough to tote to the office.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000623.jpg
1457,1901,Bloomingdale's 14K Yellow Gold Endless Hoop Earrings - 100% Exclusive,Bloomingdale's 14K Yellow Gold Endless Hoop Earrings - 100% Exclusive-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001901.jpg
1458,2210,"Calvin Klein No Show Liner Socks, Pack of 3",No show liner socks from Calvin Klein keep your feet comfortable while exposing your ankles for a sophisticated preppy style.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002210.jpg
1459,240,John Hardy Classic Chain Sterling Silver Lava Extra Small Flat Twisted Chain Bracelet with Black Sa,John Hardy Classic Chain Sterling Silver Lava Extra Small Flat Twisted Chain Bracelet with Black Sapphire-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000240.jpg
1460,696,Lagos Sterling Silver Caviar Spark Diamond Square Earrings,Lagos Sterling Silver Caviar Spark Diamond Square Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000696.jpg
1461,703,Bardot Junior Girls' Gemma Lace Dress - Little Kid,Bardot Junior Girls' Gemma Lace Dress - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000703.jpg
1462,2936,Michael Kors Slim Fit Twill Pants,These slim-fitting pants from Michael Kors are crafted with a hint of stretch for added comfort.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002936.jpg
1463,1335,Longchamp Le Pliage Club Small Tote,Longchamp Le Pliage Club Small Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001335.jpg
1464,2874,Cushion-Cut Pink Tourmaline and Diamond Ring in 14K White Gold - 100% Exclusive,"Tapered shoulders exalt a pink tourmaline cushion surrounded by pave diamonds, cast in 14K white gold for our exclusive collection.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002874.jpg
1465,384,"David Yurman Cable Collectibles Initial Pendant with Diamonds in Gold on Chain, 16-18","David Yurman Cable Collectibles Initial Pendant with Diamonds in Gold on Chain, 16-18-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000384.jpg
1466,1613,Oscar de la Renta Mini Tro Leather Crossbody,Oscar de la Renta Mini Tro Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001613.jpg
1467,293,"Fjallraven Kanken Backpack, Size: OSFA, Black-Striped","Adventure awaits with the Fjallraven Kanken Backpack. Whether you're headed to the store, to school, or off in to the wild blue yonder, let Fjallraven's minimalistic Swedish design and innovative ingenuity help you on your way. Constructed with durable Vinylon F, your Kanken daypack will repel moisture and clean easily. Its revolutionary design means the weight of your cargo will be evenly distributed on your shoulders for a healthier back and a more comfortable experience. Explore our array of solid and color-block options to find out which foxy shade matches your style. Water-repellant Vinylon F material Classic styling Diverse color options Authentic Fjallraven logo patch Zippered front and open side pockets Ergonomic Swedish design. Size: OSFA. Color: Black-Striped. Gender: Unisex. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000293.jpg
1468,2282,Coyuchi Mediterranean Organic Cotton Bath Towel,Coyuchi Mediterranean Organic Cotton Bath Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002282.jpg
1469,2107,Tory Burch Logo Stud Earrings,Tory Burch Logo Stud Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002107.jpg
1470,93,Dkny Mercer Bath Sheet,Dkny Mercer Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000093.jpg
1471,1685,"Tara Pearls Cultured Tahitian Pearl & Diamond Stud Earrings, .10 ct. t.w.","A timeless classic, these Tara Pearls earrings pair a black Tahitian pearl with a sparkling diamond accent.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001685.jpg
1472,611,"MCM Designer Handbags, Soft Pink Small-Medium Stark Backpack","Small-Medium Stark Backpack crafted in iconic Visetos PVC coated canvas, is the perfect option that is sophisticated with a spirited flair that'll go with anything you pair it with. Featuring zip closure, single top handle, double adjustable shoulder straps, four internal pockets, external front zip pocket, two external open side pockets with stud embellishments, leather trim, signature tab detail on front, faux leather lining and silver tone hardware. Signature dust bag included.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000611.jpg
1473,2520,TravelPro Maxlite 4 26 Expandable Upright,TravelPro Maxlite 4 26 Expandable Upright-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002520.jpg
1474,502,Elizabeth and James Pen Pal Beaded Belt Bag,Elizabeth and James Pen Pal Beaded Belt Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000502.jpg
1475,890,Halston Heritage Elsa Oblong Minaudiere,Halston Heritage Elsa Oblong Minaudiere-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000890.jpg
1476,548,"Aqua Girls' Scalloped Dress, Big Kid - 100% Exclusive","Aqua Girls' Scalloped Dress, Big Kid - 100% Exclusive-Kids",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000548.jpg
1477,2428,Perpetual Shade Nightcap Sleep Mask,Perpetual Shade Nightcap Sleep Mask-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002428.jpg
1478,1921,"Lagos Sterling Silver Maya Ball Beaded Howlite Bracelet, 10mm",Polished beads of richly striated howlite bring earthy elegance to this Lagos bracelet.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001921.jpg
1479,1794,Marni Leather Backpack,Marni Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001794.jpg
1480,2058,"Adidas Unisex Superstar Sneakers - Toddler, Little Kid","Adidas Unisex Superstar Sneakers - Toddler, Little Kid-Kids","['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000002058.jpg
1481,2338,"Calvin Klein Cotton Stretch Trunks, Pack of 3","Cotton stretch trunks with body defining fit. Elasticized waist band with logo, pouch front.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002338.jpg
1482,469,Burberry House Check Porter Leather Wallet,Iconic check-print cotton and luxe leather make for the perfect pairing on this classic continental wallet from Burberry.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000469.jpg
1483,978,Hula Star Girls' Twinkle Star 2-Piece Tankini Swimsuit - Little Kid,Hula Star Girls' Twinkle Star 2-Piece Tankini Swimsuit - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000978.jpg
1484,2456,John Varvatos Basic Button-Down Shirt - Slim Fit,"John Varvatos infuses this simple button-down shirt with subtle nuance, from the streamlined silhouette to the roll-up sleeves.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002456.jpg
1485,1173,Salvatore Ferragamo Double Gancini Leather Belt,Salvatore Ferragamo Double Gancini Leather Belt-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001173.jpg
1486,1780,Issey Miyake Wring Drawstring Crossbody,Issey Miyake Wring Drawstring Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001780.jpg
1487,1625,Burberry Vintage Check Medium Banner Bag,Burberry Vintage Check Medium Banner Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001625.jpg
1488,635,Habitual Girls' Patricia Knot-Strap Gingham Jumpsuit - Big Kid,Habitual Girls' Patricia Knot-Strap Gingham Jumpsuit - Big Kid-Kids,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000635.jpg
1489,2584,Polo Ralph Lauren Distressed Leather Belt with Dull Nickle Centerbar Buckle,Distressed leather belt with brushed buckle. Keeper within buckle. Logo embossed.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002584.jpg
1490,2259,John Varvatos Usa Peace Polo - Slim Fit,"Give peace a chance in this calm, cool and collected polo from John Varvatos Usa, detailed with pick stitching and tailored for a slim, modern fit.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002259.jpg
1491,44,Nasty Gal Inner Circle Mini Bag,Nasty Gal Inner Circle Mini Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000044.jpg
1492,589,Bardot Junior Girls' Lace Debut Dress - Little Kid,Bardot Junior Girls' Lace Debut Dress - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000589.jpg
1493,1286,"Burberry Boys' Check Pocket Tee - Little Kid, Big Kid","Burberry Boys' Check Pocket Tee - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001286.jpg
1494,629,"Vineyard Vines Boys' Gingham Flag Whale Swim Trunks - Little Kid, Big Kid","Vineyard Vines Boys' Gingham Flag Whale Swim Trunks - Little Kid, Big Kid-Kids",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000629.jpg
1495,1523,Studio 33 Jewel-Studded Mini Bag,Studio 33 Jewel-Studded Mini Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001523.jpg
1496,951,Ted Baker Oriental Blossom Vanity Case,Ted Baker Oriental Blossom Vanity Case-Home,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000951.jpg
1497,2074,Frette Diamond Jacquard Tub Mat,Frette Diamond Jacquard Tub Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002074.jpg
1498,183,"Sovereign Code Boys' Decree Jogger Pants - Little Kid, Big Kid","Sovereign Code Boys' Decree Jogger Pants - Little Kid, Big Kid-Kids",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000183.jpg
1499,234,Nasty Gal Ring Master Tote - 100% Exclusive,Nasty Gal Ring Master Tote - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000234.jpg
1500,2739,Caro Home Santiago Washcloth,"Embossed with an elegant damask motif, these soft cotton towels by Caro Home feature colored trim and hand-tied fringe.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002739.jpg
1501,2102,"Burberry Girls' Skinny Jeans - Little Kid, Big Kid","Burberry Girls' Skinny Jeans - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002102.jpg
1502,310,Le Mystere Infinite Possibilities Convertible Push-Up Contour Bra,Le Mystere's convertible contour bra is the ideal plunge underpinning: Wear the straps five ways with guaranteed comfort thanks to memory foam push-up cups.,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000310.jpg
1503,1084,Longchamp Penelope Fantaisie Small Leather Tote,Tasseled touches and sumptuously textured suede make Longchamp's pared-down Penelope tote feel especially chic.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001084.jpg
1504,773,"Bric's Designer Small Leather Goods, Life Pelle - Travel Case",Travel without fear of spilling liquids in your bag with this elegant toiletry case lined in nylon. A zippered pocket on the outside offers extra space for small items. Italian design.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000773.jpg
1505,2482,Paige Transcend Federal Slim Fit Jeans in Cellar,Paige Transcend Federal Slim Fit Jeans in Cellar-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002482.jpg
1506,1559,Monserat De Lucca Lola Shimmer Mini Suede Crossbody,Monserat De Lucca Lola Shimmer Mini Suede Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001559.jpg
1507,547,"Little Me Girls' Springtime Dress, Romper & Headband Set - Baby","Little Me Girls' Springtime Dress, Romper & Headband Set - Baby-Kids","['Casual', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000000547.jpg
1508,1222,Allsaints Ray Leather Wallet,Allsaints Ray Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001222.jpg
1509,958,Nike Boys' Dri-Fit Performance Tee - Little Kid,Nike Boys' Dri-Fit Performance Tee - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000958.jpg
1510,9,Us Angels Girls' Floral Cold-Shoulder Dress - Big Kid,Us Angels Girls' Floral Cold-Shoulder Dress - Big Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000009.jpg
1511,2316,J Brand Jeans - Tyler Slim Fit in Slate Resin,"Rock out in these slim-fitting jeans from trustworthy J Brand, perfect for nights on the town and happy hour hangouts.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002316.jpg
1512,306,Canali Siena Suit - Classic Fit,Canali Siena Suit - Classic Fit-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000306.jpg
1513,1767,Salvatore Ferragamo Melike Leather Tote,Salvatore Ferragamo Melike Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001767.jpg
1514,1109,Rebecca Minkoff Blythe Large Leather Hobo,Rebecca Minkoff Blythe Large Leather Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001109.jpg
1515,97,Tory Burch Robinson Convertible Leather Shoulder Bag,Tory Burch Robinson Convertible Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000097.jpg
1516,965,From St Xavier Cirrus Cloud Beaded Convertible Clutch,From St Xavier Cirrus Cloud Beaded Convertible Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000965.jpg
1517,292,Elizabeth and James Glad Bag,Elizabeth and James Glad Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000292.jpg
1518,136,kate spade new york Cameron Street Brennan Crossbody,kate spade new york Cameron Street Brennan Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000136.jpg
1519,1482,Longchamp Le Pliage Nylon Backpack,"A timeless and durable nod to French style, Longchamp's nylon backpack stows everyday essentials for a tres-chic hands-free commute.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001482.jpg
1520,948,"Diamond Hoop Earrings 14 Kt. Gold, 0.50 ct. t.w. - 100% Exclusive","Diamond Hoop Earrings 14 Kt. Gold, 0.50 ct. t.w. - 100% Exclusive-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000948.jpg
1521,55,Marc Jacobs Double-j Saffiano Leather Card Case,Marc Jacobs Double-j Saffiano Leather Card Case-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000055.jpg
1522,192,Adidas Girls' Deerupt Net Lace Up Sneakers - Little Kid,Adidas Girls' Deerupt Net Lace Up Sneakers - Little Kid-Kids,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000192.jpg
1523,570,Mz Wallace Belle Paige Crossbody,Mz Wallace Belle Paige Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000570.jpg
1524,1197,Zac Zac Posen Belay Leather Wristlet,Zac Zac Posen Belay Leather Wristlet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001197.jpg
1525,1032,kate spade new york Girls' Polka-Dotted Trompe L'Oeil Camera Dress & Bloomers Set - Baby,kate spade new york Girls' Polka-Dotted Trompe L'Oeil Camera Dress & Bloomers Set - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001032.jpg
1526,651,"Herschel Supply Co. Settlement Backpack Mid Volume, Size: OSFA, Navy","An updated vintage style, Herschel Supply Co. Settlement Backpack Mid Volume features functional design and quality construction. Signature striped fabric liner 13"" laptop sleeve Exposed zippers with pebbled leather pulls Front storage pocket with key clip Internal media pocket with headphone port Classic woven label. Size: OSFA. Color: Navy. Gender: Unisex. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000651.jpg
1527,2002,"Diamond Mini Pave Hoop Earrings in 14K White Gold, .35 ct. t.w. - 100% Exclusive",These 14K white gold mini hoop earrings from our exclusive collection are encrusted with pave diamonds for a dainty dose of sparkle.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002002.jpg
1528,1964,Mini Melissa Girls' Mel Pool Slide Sandals - Big Kid,Mini Melissa Girls' Mel Pool Slide Sandals - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001964.jpg
1529,371,kate spade new york Jackson Street Mila Leather Pouch,kate spade new york Jackson Street Mila Leather Pouch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000371.jpg
1530,1870,Bloomingdale's 14K Yellow Gold Daped Disc Earrings - 100% Exclusive,Bloomingdale's 14K Yellow Gold Daped Disc Earrings - 100% Exclusive-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001870.jpg
1531,1423,Rebecca Minkoff Avery Leather Crossbody,Rebecca Minkoff Avery Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001423.jpg
1532,2139,David Yurman Cable Collectibles Quatrefoil Pendant with Diamonds in Gold on Chain,David Yurman Cable Collectibles Quatrefoil Pendant with Diamonds in Gold on Chain-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002139.jpg
1533,1108,Rebecca Minkoff Love Chevron Quilt Small Leather Crossbody,"Instantly upgrade your off-duty uniform with this perfectly petite and chic Rebecca Minkoff crossbody, rendered in always-luxe quilted leather with a chevron slant.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001108.jpg
1534,2438,Bric's Moleskine Sling Bag,Bric's Moleskine Sling Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002438.jpg
1535,320,"Mini Series Girls' Girl Power Ruffle Tee, Little Kid - 100% Exclusive","Mini Series Girls' Girl Power Ruffle Tee, Little Kid - 100% Exclusive-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000320.jpg
1536,428,Marc Jacobs Black Mini Squeeze Bag,"Buffed calfskin shoulder bag in black. Adjustable and detachable shoulder strap with lobster clasp fastening. Logo plaque at face. Twin zippered compartments. Logo patch, D-ring hardware, and gold-tone logo stamp at interior. Tonal textile lining. Gold-tone hardware. Tonal stitching. Approx. 7.5 length x 5.5 height x 3 width.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000428.jpg
1537,925,Habitual Girls' Chelsey Two-Tone Skinny Jeans - Big Kid,Habitual Girls' Chelsey Two-Tone Skinny Jeans - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000925.jpg
1538,475,Laguna Beach Turkish Beach Towel,Laguna Beach Turkish Beach Towel-Home,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000475.jpg
1539,1819,Allsaints Mori Top Handle Crossbody,"Adding a braided top handle strap and downtown-cool details like whipstitch trim and a tassel, Allsaints reimagines the season's go-to saddle silhouette.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001819.jpg
1540,173,Marc Jacobs Snapshot Standard Small Leather Wallet,Marc Jacobs Snapshot Standard Small Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000173.jpg
1541,2762,"Bric's Designer Travel Bags, X-Bag Urban Envelope Nylon Crossbody","X-Bag Urban Envelope Nylon Crossbody crafted in water proof treated polyamide, is updated and refined in seasonal colors with genuine leather trim. The X-Bag/X-Travel line is based on the concept of transformability and function without giving up style. Featuring top zip closure, adjustable strap in strong woven cotton, outer front slip pocket, leather logo patch and internal zip pocket.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002762.jpg
1542,1348,Ted Baker Quilted Bow Shoulder Bag,Ted Baker Quilted Bow Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001348.jpg
1543,13,Marc Jacobs The Mini Sling Leather Crossbody,Marc Jacobs The Mini Sling Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000013.jpg
1544,1224,See by Chloe Lumir Large Leather & Suede Crossbody,See by Chloe Lumir Large Leather & Suede Crossbody-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001224.jpg
1545,1340,Longchamp Le Foulonne Dome Cosmetics Case,"Longchamp's petite, purse-friendly cosmetic case is luxuriant in lightly textured leather.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001340.jpg
1546,431,Furla Babylon Xl Chain Leather Wallet,Furla Babylon Xl Chain Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000431.jpg
1547,2431,TravelPro Platinum Magna 2 21 Expandable Spinner Suiter,TravelPro Platinum Magna 2 21 Expandable Spinner Suiter-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002431.jpg
1548,2563,Turnbull & Asser Prince of Wales Plaid Classic Fit Dress Shirt,A subtle Prince of Wales check and three-button cuffs make this dress shirt from Turnbull & Asser an easy addition to any wardrobe.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002563.jpg
1549,2147,David Yurman Sculpted Cable Earrings in Gold,David Yurman Sculpted Cable Earrings in Gold-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002147.jpg
1550,1582,kate spade new york Girls' Vivian Textured Bow Dress - Little Kid,kate spade new york Girls' Vivian Textured Bow Dress - Little Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001582.jpg
1551,2704,"Michele Silver Metallic Braided Leather Strap, 18mm","Michele Silver Metallic Braided Leather Strap, 18mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002704.jpg
1552,202,Matouk Lotus Tub Mat,Matouk Lotus Tub Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000202.jpg
1553,198,Adidas Boys' Melange Performance Track Pants - Little Kid,Adidas Boys' Melange Performance Track Pants - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000198.jpg
1554,1995,Sferra Bello Washcloth,Indulge your love of softness and color with this plush combed cotton washcloth featuring a wide honeycomb dobby. Sferra uses a revolutionary dyeing technique that preserves color through wash after wash.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001995.jpg
1555,2670,Uchino Zero Twist Wash Cloth,Uchino Zero Twist Wash Cloth-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002670.jpg
1556,756,John Hardy 18K Yellow Gold Classic Chain Drop Earrings,John Hardy 18K Yellow Gold Classic Chain Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000756.jpg
1557,636,Salvatore Ferragamo Studded Snake Embossed Patent Leather Shoulder Bag,Salvatore Ferragamo Studded Snake Embossed Patent Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000636.jpg
1558,2723,Victorinox Swiss Army Etherius Global Carry-On,Victorinox Swiss Army Etherius Global Carry-On-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002723.jpg
1559,877,Callista Grace Slim Leather Hobo Tote,Callista Grace Slim Leather Hobo Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000877.jpg
1560,21,Wacoal Visual Effects Bodysuit,Wacoal Visual Effects Bodysuit-Women,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000021.jpg
1561,2531,Boss Delaware Slim Fit Jeans in White,Boss Delaware Slim Fit Jeans in White-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002531.jpg
1562,1782,"Diamond Three Stone Stud Earrings in 14K White Gold, .90 ct. t.w. - 100% Exclusive","Diamond Three Stone Stud Earrings in 14K White Gold, .90 ct. t.w. - 100% Exclusive-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001782.jpg
1563,2285,Coyuchi Women's Organic Cotton Sateen Terry Robe,Coyuchi Women's Organic Cotton Sateen Terry Robe-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002285.jpg
1564,848,Rebecca Minkoff Betty The Future Is Female Leather Pouch,Rebecca Minkoff Betty The Future Is Female Leather Pouch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000848.jpg
1565,381,Thacker Le Pouch Leather Crossbody,Thacker Le Pouch Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000381.jpg
1566,1749,Save My Bag Miss Standard Satchel,Save My Bag Miss Standard Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001749.jpg
1567,1461,Parisa Wang Addicted Medium Leather Crossbody,Parisa Wang Addicted Medium Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001461.jpg
1568,383,"Marc Jacobs Women's Oversized Square Sunglasses, 59mm",Shape up your accessory game with Marc Jacobs' glamorously oversized sunglasses.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000383.jpg
1569,94,Polo Ralph Lauren Boys' Double-Knit Sweatpants - Little Kid,Polo Ralph Lauren Boys' Double-Knit Sweatpants - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000094.jpg
1570,334,Nannacay Roge Pom-Pom Small Tote,Nannacay Roge Pom-Pom Small Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000334.jpg
1571,208,Matouk Paola Guest Towel,"Crafted in plush cotton, these luxurious bath towels by Matouk feature a unique rounded hem with a triple row of wave embroidery.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000208.jpg
